1672610579 Tarkov is not active, not executing action
1672610596 Tarkov is not active, not executing action
1672613479 Dropped item ARMOR
1672613480 Dropped item HEADWEAR
1672613480 Dropped item FACECOVER
1672613480 Dropped item HEADPHONE
1672613481 Dropped item RIG
1672613481 Dropped item BACKPACK
1672614450 Dropped item PRIMARY
1672614458 Dropped item SECONDARY
1672614466 Dropped item RIG
1672614493 Dropped item PISTOL
1672614493 Dropped item SECONDARY
1672614493 Dropped item PRIMARY
1672614501 Dropped item ARMOR
1672614525 Dropped item ARMOR
1672614525 Dropped item HEADWEAR
1672614526 Dropped item FACECOVER
1672614526 Dropped item HEADPHONE
1672614527 Dropped item RIG
1672614527 Dropped item BACKPACK
1672614556 Dropped item PRIMARY
1672614563 Dropped item SECONDARY
1672614576 Dropped item RIG
1672614588 Dropped item PISTOL
1672614588 Dropped item SECONDARY
1672614589 Dropped item PRIMARY
1672614601 Dropped item ARMOR
1672614601 Dropped item HEADWEAR
1672614602 Dropped item FACECOVER
1672614602 Dropped item HEADPHONE
1672614603 Dropped item RIG
1672614603 Dropped item BACKPACK
1672614617 Dropped item PISTOL
1672614617 Dropped item SECONDARY
1672614617 Dropped item PRIMARY
1672621351 Dropped item SECONDARY
1672621383 Failed to drop item SECONDARY because inventory was not open
1672628178  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628211  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628211  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628211  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628211  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628211  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628212  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628213  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628226  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628226  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628226  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628227  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628228  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628229  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628230  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628231  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628231  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628231  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628231  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628231  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628231  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628231  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628232  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628232  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628232  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628232  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628232  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628232  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628232  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628232  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628233  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628234  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628235  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628236  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628237  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628238  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628239  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628240  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628241  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628242  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628243  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628244  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628245  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628246  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628247  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628248  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628249  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628249  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628249  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628249  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628249  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628249  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628249  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628250  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628250  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628250  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628250  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628250  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628250  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628250  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628251  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628251  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628251  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628251  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628251  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628252  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628252  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628252  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628252  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628252  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628252  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628252  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628253  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628253  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628253  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628253  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628253  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628254  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628254  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628254  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628254  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628254  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628254  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628254  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628255  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628255  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628255  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628255  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628255  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628256  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628256  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628256  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628256  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628256  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628256  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628256  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628257  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628257  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628257  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628257  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628257  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628258  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628258  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628258  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628258  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628258  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628258  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628258  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628259  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628259  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628259  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628259  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628259  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628260  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628260  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628260  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628260  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628260  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628260  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628261  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628261  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628261  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628261  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628261  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628261  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628262  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628262  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628262  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628262  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628262  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628262  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628263  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628263  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628263  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628263  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628263  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628263  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628264  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628264  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628264  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628264  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628264  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628264  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628265  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628265  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628265  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628265  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628265  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628265  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628266  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628266  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628266  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628266  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628266  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628266  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628266  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628267  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628267  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
